,股票代码,股票名称,板块类型,板块名称,板块代码
600201,600201,生物股份,概念板块,预亏预减,BK0570
603520,603520,司太立,概念板块,预亏预减,BK0570
002221,002221,东华能源,概念板块,预亏预减,BK0570
688608,688608,恒玄科技,概念板块,预亏预减,BK0570
300601,300601,康泰生物,概念板块,预亏预减,BK0570
688147,688147,微导纳米,概念板块,预亏预减,BK0570
601966,601966,玲珑轮胎,概念板块,预亏预减,BK0570
000860,000860,顺鑫农业,概念板块,预亏预减,BK0570
600136,600136,ST明诚,概念板块,预亏预减,BK0570
002607,002607,中公教育,概念板块,预亏预减,BK0570
003003,003003,天元股份,概念板块,预亏预减,BK0570
000951,000951,中国重汽,概念板块,预亏预减,BK0570
600311,600311,*ST荣华,概念板块,预亏预减,BK0570
605136,605136,丽人丽妆,概念板块,预亏预减,BK0570
600767,600767,*ST运盛,概念板块,预亏预减,BK0570
002654,002654,万润科技,概念板块,预亏预减,BK0570
600242,600242,*ST中昌,概念板块,预亏预减,BK0570
002857,002857,三晖电气,概念板块,预亏预减,BK0570
001896,001896,豫能控股,概念板块,预亏预减,BK0570
603123,603123,翠微股份,概念板块,预亏预减,BK0570
002703,002703,浙江世宝,概念板块,预亏预减,BK0570
603223,603223,恒通股份,概念板块,预亏预减,BK0570
000539,000539,粤电力Ａ,概念板块,预亏预减,BK0570
002793,002793,罗欣药业,概念板块,预亏预减,BK0570
000570,000570,苏常柴Ａ,概念板块,预亏预减,BK0570
001266,001266,宏英智能,概念板块,预亏预减,BK0570
002561,002561,徐家汇,概念板块,预亏预减,BK0570
688382,688382,益方生物-U,概念板块,预亏预减,BK0570
002520,002520,日发精机,概念板块,预亏预减,BK0570
601519,601519,大智慧,概念板块,预亏预减,BK0570
000665,000665,湖北广电,概念板块,预亏预减,BK0570
002044,002044,美年健康,概念板块,预亏预减,BK0570
601111,601111,中国国航,概念板块,预亏预减,BK0570
300271,300271,华宇软件,概念板块,预亏预减,BK0570
002886,002886,沃特股份,概念板块,预亏预减,BK0570
600532,600532,*ST未来,概念板块,预亏预减,BK0570
002682,002682,龙洲股份,概念板块,预亏预减,BK0570
002068,002068,黑猫股份,概念板块,预亏预减,BK0570
002708,002708,光洋股份,概念板块,预亏预减,BK0570
688265,688265,南模生物,概念板块,预亏预减,BK0570
600009,600009,上海机场,概念板块,预亏预减,BK0570
600306,600306,ST商城,概念板块,预亏预减,BK0570
002418,002418,康盛股份,概念板块,预亏预减,BK0570
000035,000035,中国天楹,概念板块,预亏预减,BK0570
002121,002121,科陆电子,概念板块,预亏预减,BK0570
001209,001209,洪兴股份,概念板块,预亏预减,BK0570
002591,002591,恒大高新,概念板块,预亏预减,BK0570
002052,002052,*ST同洲,概念板块,预亏预减,BK0570
300365,300365,恒华科技,概念板块,预亏预减,BK0570
002565,002565,顺灏股份,概念板块,预亏预减,BK0570
002529,002529,海源复材,概念板块,预亏预减,BK0570
002536,002536,飞龙股份,概念板块,预亏预减,BK0570
002534,002534,西子洁能,概念板块,预亏预减,BK0570
002721,002721,金一文化,概念板块,预亏预减,BK0570
000338,000338,潍柴动力,概念板块,预亏预减,BK0570
603087,603087,甘李药业,概念板块,预亏预减,BK0570
603985,603985,恒润股份,概念板块,预亏预减,BK0570
002845,002845,同兴达,概念板块,预亏预减,BK0570
002373,002373,千方科技,概念板块,预亏预减,BK0570
000721,000721,西安饮食,概念板块,预亏预减,BK0570
000584,000584,哈工智能,概念板块,预亏预减,BK0570
603679,603679,华体科技,概念板块,预亏预减,BK0570
600004,600004,白云机场,概念板块,预亏预减,BK0570
600958,600958,东方证券,概念板块,预亏预减,BK0570
600706,600706,曲江文旅,概念板块,预亏预减,BK0570
301286,301286,侨源股份,概念板块,预亏预减,BK0570
603982,603982,泉峰汽车,概念板块,预亏预减,BK0570
000030,000030,富奥股份,概念板块,预亏预减,BK0570
002524,002524,光正眼科,概念板块,预亏预减,BK0570
000526,000526,学大教育,概念板块,预亏预减,BK0570
001317,001317,三羊马,概念板块,预亏预减,BK0570
002791,002791,坚朗五金,概念板块,预亏预减,BK0570
002452,002452,长高电新,概念板块,预亏预减,BK0570
000888,000888,峨眉山Ａ,概念板块,预亏预减,BK0570
600418,600418,江淮汽车,概念板块,预亏预减,BK0570
601336,601336,新华保险,概念板块,预亏预减,BK0570
002855,002855,捷荣技术,概念板块,预亏预减,BK0570
603399,603399,吉翔股份,概念板块,预亏预减,BK0570
603160,603160,汇顶科技,概念板块,预亏预减,BK0570
000045,000045,深纺织Ａ,概念板块,预亏预减,BK0570
603225,603225,新凤鸣,概念板块,预亏预减,BK0570
603900,603900,莱绅通灵,概念板块,预亏预减,BK0570
002169,002169,智光电气,概念板块,预亏预减,BK0570
000546,000546,金圆股份,概念板块,预亏预减,BK0570
605333,605333,沪光股份,概念板块,预亏预减,BK0570
002919,002919,名臣健康,概念板块,预亏预减,BK0570
002234,002234,民和股份,概念板块,预亏预减,BK0570
003029,003029,吉大正元,概念板块,预亏预减,BK0570
600207,600207,安彩高科,概念板块,预亏预减,BK0570
002122,002122,*ST天马,概念板块,预亏预减,BK0570
000981,000981,银亿股份,概念板块,预亏预减,BK0570
600859,600859,王府井,概念板块,预亏预减,BK0570
603530,603530,神马电力,概念板块,预亏预减,BK0570
002909,002909,集泰股份,概念板块,预亏预减,BK0570
002331,002331,皖通科技,概念板块,预亏预减,BK0570
600571,600571,信雅达,概念板块,预亏预减,BK0570
605388,605388,均瑶健康,概念板块,预亏预减,BK0570
603117,603117,ST万林,概念板块,预亏预减,BK0570
002067,002067,景兴纸业,概念板块,预亏预减,BK0570
000710,000710,贝瑞基因,概念板块,预亏预减,BK0570
002454,002454,松芝股份,概念板块,预亏预减,BK0570
300499,300499,高澜股份,概念板块,预亏预减,BK0570
605228,605228,神通科技,概念板块,预亏预减,BK0570
002631,002631,德尔未来,概念板块,预亏预减,BK0570
000955,000955,欣龙控股,概念板块,预亏预减,BK0570
600847,600847,万里股份,概念板块,预亏预减,BK0570
600861,600861,北京城乡,概念板块,预亏预减,BK0570
002875,002875,安奈儿,概念板块,预亏预减,BK0570
002612,002612,朗姿股份,概念板块,预亏预减,BK0570
002218,002218,拓日新能,概念板块,预亏预减,BK0570
600399,600399,抚顺特钢,概念板块,预亏预减,BK0570
601311,601311,骆驼股份,概念板块,预亏预减,BK0570
600031,600031,三一重工,概念板块,预亏预减,BK0570
600903,600903,贵州燃气,概念板块,预亏预减,BK0570
603603,603603,*ST博天,概念板块,预亏预减,BK0570
603507,603507,振江股份,概念板块,预亏预减,BK0570
003012,003012,东鹏控股,概念板块,预亏预减,BK0570
600212,600212,绿能慧充,概念板块,预亏预减,BK0570
600509,600509,天富能源,概念板块,预亏预减,BK0570
002837,002837,英维克,概念板块,预亏预减,BK0570
000599,000599,青岛双星,概念板块,预亏预减,BK0570
600754,600754,锦江酒店,概念板块,预亏预减,BK0570
002693,002693,双成药业,概念板块,预亏预减,BK0570
600261,600261,阳光照明,概念板块,预亏预减,BK0570
002339,002339,积成电子,概念板块,预亏预减,BK0570
002350,002350,北京科锐,概念板块,预亏预减,BK0570
603569,603569,长久物流,概念板块,预亏预减,BK0570
688203,688203,海正生材,概念板块,预亏预减,BK0570
603366,603366,日出东方,概念板块,预亏预减,BK0570
600185,600185,格力地产,概念板块,预亏预减,BK0570
600166,600166,福田汽车,概念板块,预亏预减,BK0570
000678,000678,襄阳轴承,概念板块,预亏预减,BK0570
002605,002605,姚记科技,概念板块,预亏预减,BK0570
000590,000590,启迪药业,概念板块,预亏预减,BK0570
002189,002189,中光学,概念板块,预亏预减,BK0570
600138,600138,中青旅,概念板块,预亏预减,BK0570
603517,603517,绝味食品,概念板块,预亏预减,BK0570
600021,600021,上海电力,概念板块,预亏预减,BK0570
300786,300786,国林科技,概念板块,预亏预减,BK0570
002926,002926,华西证券,概念板块,预亏预减,BK0570
002348,002348,高乐股份,概念板块,预亏预减,BK0570
002521,002521,齐峰新材,概念板块,预亏预减,BK0570
002840,002840,华统股份,概念板块,预亏预减,BK0570
000089,000089,深圳机场,概念板块,预亏预减,BK0570
600029,600029,南方航空,概念板块,预亏预减,BK0570
603138,603138,海量数据,概念板块,预亏预减,BK0570
002691,002691,冀凯股份,概念板块,预亏预减,BK0570
002364,002364,中恒电气,概念板块,预亏预减,BK0570
000548,000548,湖南投资,概念板块,预亏预减,BK0570
600375,600375,汉马科技,概念板块,预亏预减,BK0570
002456,002456,欧菲光,概念板块,预亏预减,BK0570
600764,600764,中国海防,概念板块,预亏预减,BK0570
600469,600469,风神股份,概念板块,预亏预减,BK0570
003026,003026,中晶科技,概念板块,预亏预减,BK0570
603466,603466,风语筑,概念板块,预亏预减,BK0570
601236,601236,红塔证券,概念板块,预亏预减,BK0570
002239,002239,奥特佳,概念板块,预亏预减,BK0570
600699,600699,均胜电子,概念板块,预亏预减,BK0570
300747,300747,锐科激光,概念板块,预亏预减,BK0570
601279,601279,英利汽车,概念板块,预亏预减,BK0570
002951,002951,金时科技,概念板块,预亏预减,BK0570
002214,002214,大立科技,概念板块,预亏预减,BK0570
600011,600011,华能国际,概念板块,预亏预减,BK0570
601198,601198,东兴证券,概念板块,预亏预减,BK0570
002141,002141,贤丰控股,概念板块,预亏预减,BK0570
600081,600081,东风科技,概念板块,预亏预减,BK0570
000560,000560,我爱我家,概念板块,预亏预减,BK0570
000698,000698,沈阳化工,概念板块,预亏预减,BK0570
002429,002429,兆驰股份,概念板块,预亏预减,BK0570
002531,002531,天顺风能,概念板块,预亏预减,BK0570
000715,000715,中兴商业,概念板块,预亏预减,BK0570
002227,002227,奥 特 迅,概念板块,预亏预减,BK0570
605068,605068,明新旭腾,概念板块,预亏预减,BK0570
002745,002745,木林森,概念板块,预亏预减,BK0570
000899,000899,赣能股份,概念板块,预亏预减,BK0570
603638,603638,艾迪精密,概念板块,预亏预减,BK0570
600155,600155,华创阳安,概念板块,预亏预减,BK0570
001296,001296,长江材料,概念板块,预亏预减,BK0570
001201,001201,东瑞股份,概念板块,预亏预减,BK0570
601162,601162,天风证券,概念板块,预亏预减,BK0570
000066,000066,中国长城,概念板块,预亏预减,BK0570
300671,300671,富满微,概念板块,预亏预减,BK0570
600561,600561,江西长运,概念板块,预亏预减,BK0570
002266,002266,浙富控股,概念板块,预亏预减,BK0570
603949,603949,雪龙集团,概念板块,预亏预减,BK0570
603950,603950,长源东谷,概念板块,预亏预减,BK0570
600213,600213,亚星客车,概念板块,预亏预减,BK0570
600746,600746,江苏索普,概念板块,预亏预减,BK0570
002769,002769,普路通,概念板块,预亏预减,BK0570
002806,002806,华锋股份,概念板块,预亏预减,BK0570
603727,603727,博迈科,概念板块,预亏预减,BK0570
603960,603960,克来机电,概念板块,预亏预减,BK0570
600593,600593,大连圣亚,概念板块,预亏预减,BK0570
000686,000686,东北证券,概念板块,预亏预减,BK0570
600115,600115,中国东航,概念板块,预亏预减,BK0570
603861,603861,白云电器,概念板块,预亏预减,BK0570
002173,002173,创新医疗,概念板块,预亏预减,BK0570
002022,002022,*ST 科华,概念板块,预亏预减,BK0570
601127,601127,赛力斯,概念板块,预亏预减,BK0570
603286,603286,日盈电子,概念板块,预亏预减,BK0570
002265,002265,西仪股份,概念板块,预亏预减,BK0570
603113,603113,金能科技,概念板块,预亏预减,BK0570
600960,600960,渤海汽车,概念板块,预亏预减,BK0570
605018,605018,长华集团,概念板块,预亏预减,BK0570
000524,000524,岭南控股,概念板块,预亏预减,BK0570
600023,600023,浙能电力,概念板块,预亏预减,BK0570
002403,002403,爱仕达,概念板块,预亏预减,BK0570
002387,002387,维信诺,概念板块,预亏预减,BK0570
603580,603580,艾艾精工,概念板块,预亏预减,BK0570
002406,002406,远东传动,概念板块,预亏预减,BK0570
600369,600369,西南证券,概念板块,预亏预减,BK0570
002622,002622,皓宸医疗,概念板块,预亏预减,BK0570
603226,603226,菲林格尔,概念板块,预亏预减,BK0570
601099,601099,太平洋,概念板块,预亏预减,BK0570
002828,002828,贝肯能源,概念板块,预亏预减,BK0570
600333,600333,长春燃气,概念板块,预亏预减,BK0570
000903,000903,云内动力,概念板块,预亏预减,BK0570
000890,000890,法尔胜,概念板块,预亏预减,BK0570
002712,002712,思美传媒,概念板块,预亏预减,BK0570
688511,688511,天微电子,概念板块,预亏预减,BK0570
000998,000998,隆平高科,概念板块,预亏预减,BK0570
001979,001979,招商蛇口,概念板块,预亏预减,BK0570
603626,603626,科森科技,概念板块,预亏预减,BK0570
600727,600727,鲁北化工,概念板块,预亏预减,BK0570
603616,603616,韩建河山,概念板块,预亏预减,BK0570
600365,600365,ST通葡,概念板块,预亏预减,BK0570
000876,000876,新 希 望,概念板块,预亏预减,BK0570
603363,603363,傲农生物,概念板块,预亏预减,BK0570
000712,000712,锦龙股份,概念板块,预亏预减,BK0570
000757,000757,浩物股份,概念板块,预亏预减,BK0570
605319,605319,无锡振华,概念板块,预亏预减,BK0570
002423,002423,中粮资本,概念板块,预亏预减,BK0570
300218,300218,安利股份,概念板块,预亏预减,BK0570
002670,002670,国盛金控,概念板块,预亏预减,BK0570
600543,600543,莫高股份,概念板块,预亏预减,BK0570
000931,000931,中 关 村,概念板块,预亏预减,BK0570
002243,002243,力合科创,概念板块,预亏预减,BK0570
002288,002288,超华科技,概念板块,预亏预减,BK0570
002283,002283,天润工业,概念板块,预亏预减,BK0570
603110,603110,东方材料,概念板块,预亏预减,BK0570
002395,002395,双象股份,概念板块,预亏预减,BK0570
600148,600148,长春一东,概念板块,预亏预减,BK0570
000850,000850,华茂股份,概念板块,预亏预减,BK0570
300549,300549,优德精密,概念板块,预亏预减,BK0570
688448,688448,磁谷科技,概念板块,预亏预减,BK0570
600221,600221,海航控股,概念板块,预亏预减,BK0570
603636,603636,南威软件,概念板块,预亏预减,BK0570
002715,002715,登云股份,概念板块,预亏预减,BK0570
600826,600826,兰生股份,概念板块,预亏预减,BK0570
002714,002714,牧原股份,概念板块,预亏预减,BK0570
300322,300322,硕贝德,概念板块,预亏预减,BK0570
603038,603038,华立股份,概念板块,预亏预减,BK0570
002780,002780,三夫户外,概念板块,预亏预减,BK0570
002809,002809,红墙股份,概念板块,预亏预减,BK0570
